Classroom ID,Teacher User ID
104290,1642603
478109,6793491
790545,10936339
789735,10935510
625908,8632771
59827,1000886
371922,3786489
630312,8033758
712029,10385749
160832,387492
230086,3270126
799119,10936311
112176,1797083
742515,10491576
236686,3381944
160136,2319694
601710,1096894
604185,8088108
514934,2702214
184612,2222716
70006,1167180
590676,1026651
829443,11535566
179694,2511507
530312,7594201
401989,294681
156556,2300381
559908,4804520
649551,10434313
18404,291353
731243,10332109
790522,10936725
700074,4221535
578738,7931622
857229,11844940
613446,4702207
579799,7194450
157663,2265282
618890,165708
432867,6026222
734247,1758995
808276,11293880
774042,10925180
733612,10366281
61414,106215
607109,6142226
400522,5480208
383950,5175840
615320,8466501
778734,10936759
525016,3538248
516972,7378854
77615,1287142
475954,6764252
780831,10970397
160748,2363657
10221,120291
448912,6315292
806617,10898103
654677,9089250
292854,4179123
29375,570289
720744,324551
99284,1011865
753364,4852063
58544,796425
266181,3830659
702390,4035909
696917,2919196
583103,4035828
47332,798751
273694,3930351
831734,11561665
635616,8797154
715351,9211346
698906,7567123
629190,8681971
693493,9798714
402000,5020652
18351,340348
345807,4838377
435325,6071225
732775,941759
470152,6672507
495591,1683031
753300,7515701
497221,7091948
76204,1264237
604569,3547660
170406,2411171
707226,10005000
746905,51262
827983,11518783
40339,730528
799291,10935102
657305,93845
262825,2476009
446601,4373820
595410,8216037
556716,2303145
587287,8120316
705983,9130536
590704,8151062
419379,1391825
789719,10935078
511013,7314553
674147,2611495
157353,2234090
434577,6051031
804050,11239899
54247,925749
626224,8310017
649792,3474663
604205,4819279
298437,4263209
24789,374930
71242,376868
700148,9899361
695727,9763153
799022,10936568
808419,11296131
332937,4741290
800864,11050345
821941,4589833
742583,10491583
697732,5176133
326142,4674679
790426,10936168
760872,10729614
839469,11654028
832498,11573602
271666,2175918
596807,5108327
452184,6379995
476760,6773754
480621,6834508
243921,3430032
582946,4035851
304243,2854039
698329,7915576
609582,7613454
40724,738473
74190,681670
782630,10988370
510831,2167920
38448,702843
625906,8632768
109463,1756555
12009,181091
741919,10480934
696609,43086
85427,1405663
738430,10424537
620144,8554688
441453,6167628
791944,11092215
494847,7055480
100840,1622162
854497,11813122
738807,5258883
416190,2850052
531971,7619775
832472,11573176
303178,4339713
746558,10545801
293743,4190954
293508,2380472
408324,4920242
263103,700772
541278,7747428
792408,11097979
584158,2377742
512940,7339947
774521,10925274
259389,1185599
790156,10935243
794746,11091731
529910,10333412
319735,4529147
860642,11881028
747837,10564739
434254,6046380
747347,4244080
715412,10128853
525838,7516206
661774,9236041
38880,142661
486177,6906359
108062,1735382
274344,3940036
209214,2377570
65773,1097318
453451,6404385
505712,7216910
248187,2377570
140114,2182792
792033,11092705
783564,11007054
528234,31586
523708,7502394
314957,4516082
402768,5524446
273801,3845768
772697,10910677
120663,1892778
72007,1200904
209944,2970030
203602,2874079
742686,10491586
827193,11510213
76875,1207144
798834,10936765
437725,6115389
790114,10935915
844436,11709985
80710,399162
873108,11983322
182221,2534992
249265,3279709
324259,2262252
436960,294380
799002,10935930
708190,10023784
316631,2206554
543248,4540115
236489,3378411
140804,2188152
734048,9882178
304008,4349942
774627,10925325
792582,11096520
830356,11547123
465751,6609076
579790,7194464
547029,7821743
75804,336758
422707,5549187
352778,4863888
470687,6681911
250696,3598098
117674,652432
553845,7902192
601136,8114403
389290,4102682
230678,3281905
400542,1984583
577060,4892287
421229,5823975
583949,7501304
96919,1570943
438187,6125913
756589,10684015
790020,10936766
587282,8120322
243213,3481439
708253,9897549
760805,8760959
820048,11440589
179492,173008
333407,4733369
865556,11922233
625930,1322562
489860,6923414
608743,4722099
755036,10660839
596177,8223769
855417,11823591
790148,10935868
220906,2956276
723964,10248797
22107,425871
407940,2372349
778737,10936683
74191,1232463
808728,11299821
773423,10922285
203760,2876976
258755,121029
600931,5924309
583013,4035887
321441,4609561
103118,1659400
605503,8352068
301749,1152646
66549,694464
847507,11741971
357342,4916817
569128,6735188
741070,10468145
790352,10936155
64884,699957
542502,5757933
642576,767437
535694,7494215
776367,10935422
182595,1315808
633603,5542145
308266,3354288
591583,8164531
637769,718571
261614,3766170
293756,4192746
529642,7381494
597533,8247721
456505,5125185
369478,743838
740117,10452788
38985,68694
257829,3590072
408233,4604948
866316,4678607
17638,324546
847364,11740782
131839,2081002
38023,700618
830043,11543642
700224,9899128
858728,11863185
787671,11059064
601690,5609552
543130,7771414
619128,8536876
738461,7296323
789785,10935713
790307,10936314
790434,10935014
388997,2755111
602288,8306218
85929,865799
399481,4306625
761022,10672670
741079,10468036
115052,958777
560891,7975469
286823,4120386
232637,3314529
44802,11038125
514213,7297527
428731,4488339
170437,2249762
256893,3693375
157697,2319610
779425,10935255
274149,3249410
503090,2395042
285652,4102563
312760,4484888
63199,1053297
401391,4795809
676596,9483558
604794,7652183
80864,379072
448814,6313680
336419,2469607
821232,11454948
785775,11034243
87471,857010
857449,11847205
94821,843862
67379,237023
799025,10935324
38366,702808
26326,511113
594803,8203226
122864,1919227
401976,4715328
718334,10161389
487905,3326927
706379,2439243
799017,10936568
536757,4165812
583920,7594223
410831,5656065
655112,6161758
578593,4816553
798087,11137253
649807,3474663
584175,10452783
790034,10935685
625124,8377285
524056,7506491
858566,11861635
786492,11044017
577387,4808310
520037,7444972
116532,1862361
602270,94624
319625,4585679
740445,10459449
778413,10935382
463354,1450882
419749,5836917
621569,1056418
735961,9091843
372044,5023911
299117,3920736
380333,171898
574924,8013063
460016,6510526
501341,6136579
581885,2236153
595770,4441654
742562,10491580
774484,10925297
776308,10935537
824386,8131873
352732,98504
840642,11665934
608930,8400086
744337,10513080
865633,11922237
476938,23940
592158,4819448
598132,1893648
758356,10710164
591695,2283549
404690,3559599
515906,7384754
432150,2749416
583537,4819237
798080,11137230
325167,4660987
817827,11411020
588797,8135115
381866,2024598
398724,5454685
468794,6649273
33388,197292
647184,6144151
398690,68764
407637,4920242
530237,7594202
667395,9342511
448799,395382
496009,3952270
399353,2639109
607288,8114113
405296,5549798
578137,4830712
576141,8050591
789688,10936571
451292,6354170
497604,3058490
391459,2735191
318948,2464977
665706,9308816
469773,643451
776992,10935701
582279,2236237
411550,5673541
345919,4839482
514941,5446123
246179,3396627
380274,5102575
407446,5570798
585923,7915448
612741,8443361
593286,1325075
299068,3920736
632834,7566067
491029,6992007
222634,3193987
770248,10879270
160003,2349665
469315,5849164
705716,9982997
777761,10935356
774557,10925322
789693,10936572
780301,10963879
584190,2377716
170815,1736069
377048,2204804
703059,9947885
381395,336826
578251,8067089
380382,2220340
573299,2298998
799364,10936607
261852,3651168
790420,10936116
345694,91100
609348,4839018
286390,4113353
577117,2267087
59794,240070
494607,7052536
798848,10935737
775880,10935801
519130,7346289
478813,6804310
346509,4846703
790151,10935511
700011,7805901
585814,7915518
398400,100809
415537,3170119
614585,8458544
302211,4169946
590536,39076
698733,9875517
578149,8113264
772212,10904385
776811,10936515
607328,4969206
746322,10543009
464781,6595611
789589,10935103
180220,2353262
774759,10925335
751303,4058999
577041,8058019
556514,4588225
475143,6749473
488081,6948147
305371,4281754
619613,8203554
742494,10491580
597227,8240719
585888,7915530
789670,10936185
530305,7594251
868100,11944398
586126,2454915
368177,4965734
591964,5078834
783587,11007680
660370,24107
146134,2226435
552711,7889299
571770,8023868
674436,726553
214485,2747944
812625,11289478
777218,10936302
119661,1908040
742678,10491584
595367,8215209
475329,2206856
593992,5542124
608565,8139238
727034,10275213
103309,1666000
463886,6522512
3325,26772
582282,2236188
843904,10624639
774417,10925276
822386,11469130
487125,760983
558141,1345020
779112,10935069
617238,1153076
732446,8063415
598564,4165812
633485,8764445
705977,9130536
581896,2236192
702670,5492377
447642,6286877
664517,3529397
228259,3237429
396279,4169946
716271,8221837
626454,8628985
639687,691318
684706,8945588
397885,3384243
543313,7761106
799313,10935962
142662,2200019
798959,10935029
820265,11443677
584734,6948147
616789,8489383
597014,134904
670819,4045427
230952,3283484
771108,5494803
701574,9922122
608963,8395348
436681,3244830
583175,4947333
583163,2267060
369412,3628147
618066,8513689
350760,4856953
298685,2702214
200525,2530223
633223,5176136
692118,9779738
38303,702329
617122,65774
610168,8421093
772095,10899943
632369,7383060
71383,376868
632123,7878589
540453,5771325
699626,381785
76802,707967
591896,5001087
463469,6571615
647244,4969271
382399,4516337
767018,10843626
571917,7594209
600695,8135149
688097,8012998
595806,8221831
625400,5827957
640358,8824885
170923,2421182
569687,4980817
674878,8926293
381728,2799410
401545,5120860
789732,10935460
580498,4819285
491211,6644504
774946,10925369
804152,11240427
865678,11922241
748255,328506
625932,4923768
777535,10936530
659819,9195190
625257,2699730
199200,2804729
698944,9880575
455956,2744219
585817,7915461
282794,1002896
778664,10935978
307126,4400965
810893,5153855
583951,6631344
585921,8113413
19882,376868
774654,10925305
632472,8734987
821664,11459773
423702,961026
646568,8968467
718201,10159094
697970,9864281
82680,1365558
655756,9112517
625903,8632769
161202,2372349
603392,696884
657272,4487123
731507,2353151
381547,4915821
867750,11941510
743653,10505375
775638,2696078
376514,5065596
476558,6770738
857102,11843986
731918,8063415
352755,4863882
469192,6657526
584100,9992311
527110,5446123
3293,21178
753240,2236068
591872,2455029
865642,11922237
622744,3167124
486360,1111336
578031,3890910
840141,11641594
637330,1287348
205543,2895343
636995,8828578
601295,4452690
458245,649482
810136,11317851
688907,3345130
625211,8377256
26479,514785
685133,9660151
684483,9649620
579783,7194466
608366,2209833
592640,8154003
695971,4170387
665058,9293915
469058,3591315
468980,6652623
536955,7687264
850586,7925092
208889,2950561
577712,8061647
778299,10935073
659107,7383737
623825,4980607
745275,10527526
587473,2498479
636998,9030700
67021,682953
583139,2267088
720432,10193026
614758,8463963
574876,8013029
636326,8770017
698372,8285110
218472,2991615
185443,2599318
619787,8546727
742530,10491577
799384,10935808
382252,5144410
676963,9507480
194299,2746255
397075,4547757
538706,4664745
373009,676412
445968,4058999
778689,10936603
59404,312769
428743,5939723
584116,4441657
575516,7430329
776861,10934957
799100,10934878
38310,121550
858563,11861729
580878,4909394
728284,383579
376459,2486132
641188,5035595
583028,4035873
502026,7161262
279241,762592
868408,11946608
423535,5914589
737513,10413544
61582,1028835
853875,11655777
187824,2649603
509827,7297527
702887,9945510
790024,10935774
423721,3225947
504256,5172290
103641,1670917
113370,1815888
762368,10776696
97671,1059126
101892,1643876
558636,7954713
498146,7106038
11978,170877
614404,2235437
787140,11030347
97022,700856
319798,4555562
560480,7971785
482628,6850908
474480,6738953
534621,7516206
14554,249117
545190,7796430
682063,9607237
792158,11094682
858635,11862379
195638,2375719
789314,11078641
839971,11657912
866594,11931045
686143,7364919
234641,3350274
118011,1815888
39616,63801
667658,9347281
743025,986671
6911,21247
783686,2224880
774049,10925186
395879,5178365
749209,10581378
783620,11008098
383303,2420285
276564,840020
743707,8117535
528036,7563762
657043,9141462
722684,10227954
139549,2177454
496362,6765571
244781,2091105
92207,1405684
770826,10886156
322942,4629589
546190,2486132
692035,9777770
551817,7879005
86205,1417058
556835,7935905
749841,10557758
13759,227042
726407,10266439
22284,430498
483399,3963424
420430,5805409
584167,9886162
513152,2281382
86021,1414416
466191,6618019
751005,10606295
524273,7510769
486035,6821902
529676,7587102
259442,502006
298589,1829378
864108,11910925
862682,11899302
104076,1644982
772302,9786045
789470,11080768
533684,7642649
63943,1046627
343328,4816203
631897,8013093
236588,2530223
60758,160913
262775,2714411
234085,3340388
127741,2024057
185437,2369743
468428,6644622
154293,51183
177765,144494
87979,1442339
658860,48638
614607,8458555
464164,6584583
207026,2899793
386250,4452802
25251,486195
162698,2380918
346418,33002
277096,3427147
478327,6796501
706278,8120323
84389,700606
318437,4565237
707660,1006214
263503,3154311
145172,2219513
325449,4664487
790562,10935743
777014,10935951
667430,7989107
227583,2864905
331161,4678983
242164,1383054
857078,11843682
42987,22610
110650,1773969
649534,8941272
380975,5116389
869369,11955828
204665,1715834
25024,287275
523085,7493589
52580,660967
786328,4173972
688034,8466899
37980,700369
261758,3767475
681587,9597698
505554,7214953
77933,1291720
511011,7314538
427868,5096413
153288,2277441
187897,2613363
238883,3421090
23634,455362
701532,2577905
510349,7305781
318095,4349942
771781,1474679
527877,7561706
723798,10245223
504643,2265707
42459,353850
216919,2219513
40575,735338
385467,1447058
263102,3787711
43539,781584
659355,3858562
316283,712467
2725,63065
683737,9633831
401969,4714778
691626,389072
801122,11203023
801483,11207864
657336,4262189
556640,3182931
869215,11954676
614387,2224981
811640,11336925
537240,3703684
803251,11230783
40065,727151
216831,3085931
261903,3768458
191262,2693583
314042,1414687
500874,7144343
450293,6343771
642061,4819376
722842,9867234
97438,99976
543884,7781733
248840,3559362
409251,3993649
508640,7173425
310027,526250
25550,386902
264953,3814623
89419,1463194
723288,727151
353876,4870742
319366,4581762
405836,5559227
108073,1735568
34518,663415
686769,9689483
115824,1085922
663736,9273518
757498,10698534
36693,674499
799279,10936342
792382,11097861
160811,2363811
212598,3022758
708165,10023526
625800,8630955
781080,10972704
803859,11237946
808260,11294184
91508,1492856
58030,974929
462240,6549913
61227,1022831
801296,11205581
54973,937880
780557,10966929
82404,50800
237141,3377967
320380,4057216
712557,10089068
809245,11306420
528526,7570277
412921,5699591
612793,8445152
868388,11834694
736361,10400406
73584,1224349
784355,11017144
93811,1524427
16768,209756
753321,4819394
214808,2220103
399556,5464390
789784,10936276
237762,3392627
524206,1683031
757356,10696427
868169,11944752
850146,11767888
77314,1280011
754074,10647218
414646,5732944
817777,11410262
122072,353936
428564,5940986
145222,2220013
450858,5217972
819148,11427716
812258,11345488
384955,5188126
149901,2246231
607463,4808104
735774,10391847
431098,5663438
546288,7811329
833344,11583251
436358,6087396
109913,23155
845296,11717186
308779,4222286
629487,2508265
849523,11760340
325190,4662870
633876,8764779
497089,7090510
789902,10935644
839368,11652914
811133,11329893
732985,9713443
790209,10936346
333345,4745637
515205,7375803
58467,982647
357839,4853738
409525,5642416
633599,2266979
863281,11902517
553695,7570277
96789,1568930
333566,4747916
747654,10491582
290730,590696
474686,6742434
48670,846325
322111,1593133
821980,11464384
547060,7822439
157529,2317771
193966,2739357
560389,226806
130633,2064519
784706,8941361
416151,4835834
812692,11351778
485279,6890869
214810,3064530
172071,2443120
786101,11038715
14696,207708
195115,2422533
183037,2206813
602654,8313031
268300,3863019
472523,6708360
790558,10936725
40537,68761
737147,8763840
273278,3925516
775670,10932891
792020,11092451
513050,6540600
652542,9053120
144383,2213896
116643,1285655
864201,11911830
820853,10411543
120271,39447
799225,10935386
834166,11596011
440350,2210216
741441,6919301
448918,5469693
557157,7940258
55041,679970
596614,6631341
34341,654393
318964,4563814
533282,7636764
693101,9708394
767718,6978487
188680,68773
754147,10203358
461866,6545465
821900,11463022
790282,10936537
343865,4817911
434989,6058465
717174,10144454
780721,10969206
211681,68779
248849,3559362
412538,3527419
40517,371000
486601,6549805
14248,183075
814370,11374470
813072,6218753
532448,7627019
286871,3935389
830962,11532619
158932,2151587
542800,2766235
332391,4503542
805038,11251395
597505,7998987
790201,10935237
33254,644535
517908,7411631
428801,5946348
327736,4696760
26962,523521
271152,1496382
497227,7091962
429003,5951788
37704,651560
788008,11061407
690506,9751316
601449,4904480
840582,11665146
583962,6631345
529914,7590356
722498,10153292
583026,10545500
747641,10491582
618073,8513451
699996,4035862
580995,8077434
637894,8849459
582450,8022179
647603,8952048
800019,11188380
779018,10936457
221082,3165006
110936,1778281
352741,98504
549077,7848076
733930,2416008
595386,8215215
619559,528800
691821,6820719
542627,7764501
483209,6860506
582940,4035836
623105,8601523
714642,6386073
583044,4035967
371677,5014613
585918,7915502
127101,1990911
639144,1259824
689069,4979810
587454,5879260
491817,7008005
865676,11922244
616809,2776482
373698,3121221
852108,11788427
844542,11711402
582436,8022183
688096,8012966
688087,8012908
594214,2236228
249850,3584040
714250,10111693
753220,5051492
619607,6855312
450766,700772
577048,2892315
786440,11043614
453898,2370206
723353,10238850
221589,3165006
593870,5150446
68469,1090764
582134,4819186
531127,7608666
814620,11377112
355362,3486139
587192,8120324
577106,4909609
798797,10935343
584035,6505733
454755,6430580
798777,10935350
779043,10934857
612962,8447550
297425,4247890
686685,4592336
540646,7738129
636572,8818934
614529,8458534
466915,5960624
702667,1417644
718308,10161142
159978,2220270
40856,740059
687149,9697321
753293,8077693
745124,10524868
663536,6494265
587160,8120386
262810,3783922
569092,2321361
503194,7177520
38504,271628
428652,671229
569129,6735188
799203,10934893
697290,9851600
311314,1841184
393427,5310154
593978,5542113
665754,3979794
622508,4930830
653402,4035890
649578,8941427
728190,10294269
296853,4240690
507006,7234571
635601,3315089
97424,23095
741538,1153076
709852,10046749
790036,10936246
437050,4645230
789850,10935392
492943,4756258
581105,4819224
799298,10935281
585757,7915483
592635,8099410
447141,6260053
219648,2235124
541656,7752307
666883,9319991
649695,1622123
789631,10935643
653133,4883911
829759,11539649
585849,7915563
399581,5467589
715093,8179073
617532,8508544
585355,2221038
409129,4950365
127632,49338
244161,3497957
822673,11473328
414276,1778565
625116,8619970
747797,10564117
635517,4926250
742595,10491583
514432,7364919
583058,4035888
676885,8945583
585750,7915511
474319,6736399
601707,5609552
672665,9361590
594662,690219
583173,8087726
486646,6885641
597687,2267208
790401,10936070
636128,8807963
799111,10935388
619604,33622
777404,10935330
608705,8395348
41892,745513
774531,10925308
638538,8863755
193799,2724585
633223,7570389
311533,4466231
811431,11334040
592210,8166141
859335,11868444
590669,11516389
89769,1468823
578070,5485776
475142,6749500
31049,511336
584047,6505742
416921,5728267
468093,6624799
538239,7705842
519785,7443938
601110,4808066
482655,6851208
505992,7220256
619594,3565367
113255,1799901
798946,10935832
519034,7431072
387456,5111479
149677,30798
686683,4592336
574305,11805291
55108,526470
642835,2319483
247466,3541932
591189,8162048
727904,5278844
587147,91555
582321,4819280
600099,3488237
597867,8249599
666107,3171710
582053,4819313
791818,11090640
301920,3486816
595785,7405004
512983,7342966
475593,6715848
755518,6348369
591694,2377661
583338,2236137
654004,9074245
111074,1780488
753256,5001062
667026,215751
536123,5684915
592826,290939
468092,6635775
116172,1850130
709350,10038068
587189,8120359
831721,11338349
345916,7430329
738835,10430425
856133,11832747
274378,3940502
521707,7337306
625123,8620024
402658,5521681
629326,1653999
777657,10935692
416945,5746756
848536,11752008
682727,699674
595795,5728553
370232,4937971
264315,2598629
505541,5590070
437080,6094469
369359,4973496
530959,5712415
840318,11660751
382911,350065
515764,7383060
749046,5526246
619602,3303398
428075,5307110
783910,11011850
587258,8120317
680433,9575688
145529,2220019
464686,100911
649566,8941356
798902,10935185
625198,8377264
612723,6296394
373615,2319221
789722,10935588
450409,2397981
789607,10934904
289364,4133499
857456,11847254
704112,9952960
672166,9422285
617554,4903967
756867,10688483
584260,10064854
676312,9230739
678933,9546566
635209,239626
224527,651171
647941,8996417
820207,11442565
773670,10925121
718719,9907759
541651,7752165
674578,9453763
597904,5201500
90172,1467756
798989,10935530
715584,6502692
556115,2203535
33088,44585
582889,4035901
847617,11003601
603726,5014012
579820,8077132
585846,7915566
720985,10202583
799054,10935799
401091,2253096
607120,6142231
676953,8945586
389177,326551
618434,4671185
475476,4272053
597294,68594
757611,10700329
396737,2266621
585780,7915429
685863,8166121
790541,10936306
433809,5125189
345803,4838377
621465,6916400
352763,1546404
789725,10936501
496188,7075845
577353,7907233
602103,86163
798930,10936261
192172,2711995
750309,1248234
111493,1296521
625039,8619960
771694,10898172
617228,1446585
583045,8087629
583171,2283571
600621,2718414
39396,687227
608148,1280905
700028,7887414
314487,4509467
822366,11468973
742517,10491578
642049,4969271
116144,828899
210244,2976716
450807,6352940
818063,11412679
742102,10484199
44815,11038242
390549,5293447
526667,7545982
403645,4058704
732207,8093410
594303,5091402
254436,3651168
865628,11922242
193096,2724667
460580,3568718
456956,5212110
70585,672839
597514,8247426
800384,11193745
42110,44501
688029,9713454
727100,10273292
401969,4715328
520172,7449852
703365,8941251
389423,5266557
391855,5263468
441715,1585674
707524,8561631
143510,2206770
614596,8458595
622838,5143000
712872,8983052
299661,4169946
386190,4867171
558319,2188182
583950,6631344
778645,10936602
356401,4907208
770451,10877772
742514,10491584
583990,6631345
490888,6992814
618210,649482
125517,1687462
208574,2536530
676416,8250637
823188,11444471
730851,10325222
701479,9898023
742667,10491585
25105,476388
237308,3392451
81131,1329718
630651,8715020
38802,425871
334799,4758347
93273,1110945
115858,1853227
594039,6127668
64056,1067405
191267,2693518
81133,1329718
490962,3220215
726985,10274208
530661,679943
22095,425871
67169,1047876
858491,11852806
532557,7628824
675227,9476571
156998,2309822
46699,816330
736513,10203358
26475,514734
402716,5523254
704048,5446123
587344,8123657
646323,2406160
495846,3347556
27597,538219
272129,3907955
17600,324342
415973,4497746
515237,7376228
194824,2755111
61640,170755
864392,11913257
761509,10760266
299864,4287967
124335,1975458
95879,1555160
194016,2740712
22850,381785
57160,959723
656914,9138247
200366,1678768
67034,708000
772111,10903252
50248,858104
542041,7756967
19596,369113
823975,11486814
218609,3120192
65726,1096965
16952,309155
522518,7484983
664904,5294175
40312,615592
26490,511967
338660,4319665
804131,11240663
212297,3016565
591053,8124821
285497,4100261
739787,4282440
723302,10238306
471191,6546924
88508,1450326
214697,2376243
376303,5039764
318173,4562058
309047,4427665
428647,31518
299140,560455
416231,5766282
118287,1888165
305369,4308653
103799,1673201
245787,3510309
524455,7514235
316899,4545226
253319,3640414
156713,2306729
480081,6824500
714259,10111699
48777,42409
44830,799427
737008,10410056
208118,2939326
262268,3775350
833796,11590546
527649,7558845
227966,3258162
311029,4411334
172992,173018
809107,11304206
525090,7524307
866721,11931959
116287,1858698
65438,922111
6598,86441
293312,4185774
35246,670851
37970,699970
257148,3697371
10072,63813
389439,5267766
702657,4906846
236195,2729688
560390,226806
659964,2577905
54898,679970
584570,6578842
223116,3196852
211760,3001953
157705,2319620
856383,11834527
127223,2016654
198251,2784445
494745,7040582
126570,969241
338844,4425096
529959,4717087
186760,2627796
644571,4659550
387482,5187885
127422,2019405
77233,1280964
223095,3196852
191269,2693527
110557,931949
709353,9401474
249651,2261557
236905,3385571
417683,1227731
395828,5395767
302196,4323640
760240,10737623
22335,431176
293431,4158821
282157,4053445
68628,1145815
562865,7990659
492627,7021209
17218,315039
119028,1899053
440448,6102398
10009,99976
93254,1483024
770822,10886156
655760,9112517
219771,1888277
817118,2211255
705551,9979743
475711,6760040
596314,2007206
673074,9440937
41909,197431
138091,2161000
281172,32140
458985,369320
212922,3029317
267717,3854143
46396,810556
254191,3514934
298593,4265761
299913,1397153
658364,9164881
683644,28753
220346,3151685
326004,4673378
13848,230433
430426,5975723
170429,2249762
386276,5067626
40846,740738
27686,540156
592575,8175435
794928,11129654
419694,816083
301446,4262787
509806,7297402
99675,674473
119174,1901091
118355,1889335
171634,2404911
291582,4160100
223883,3206367
237922,2395042
116328,1338888
124422,1976362
130273,2059691
255812,3677928
848493,11751908
652375,9049855
301497,4308630
46509,812590
226648,3234024
662946,8832147
523845,7504015
812387,11347426
16712,220454
1555,28763
692169,7211721
478158,6311168
835624,11611306
816841,11396289
294696,4180874
198206,2358571
285018,3953877
662961,8832147
129685,2050554
49567,791273
330852,4717414
78610,1302530
120220,1074594
314001,4502692
843654,11699611
335114,2188182
184922,2588075
870803,10530892
234769,2214893
105606,556518
287310,4093117
161117,2369607
266661,3837135
212411,2247710
28849,63801
549501,7852566
185816,2606292
179477,2209828
335116,2188182
157637,2276041
531585,7436235
68901,1150272
326899,4685384
324679,2767493
39628,63801
14357,244674
198505,371094
310418,3565732
679075,9550232
57176,959968
86398,63801
88350,1447337
865976,11851957
318466,4565696
57693,553860
89439,1463521
734242,769482
320535,4459736
69297,1157309
81059,43422
19643,337041
755852,10673096
729211,9994823
187479,2640588
77579,1286790
547883,7833589
584571,6578842
208874,2950186
121199,1930673
254190,3628147
773086,10916447
279837,3001953
283400,3934580
502524,7167553
333475,4735885
273462,3836704
154362,2289879
220934,1306248
309480,4057216
411441,1487054
188789,2661585
65894,1099661
416296,5443114
93364,765891
96833,234131
36691,674499
41796,708222
66645,1112061
231228,109363
757677,10701310
66181,1104238
7071,90412
160260,2327643
47319,825608
844023,11704256
776943,10935150
849344,11758370
41748,755599
316325,4536472
236236,3375153
316802,4534762
78256,757992
141669,1827455
319187,4579444
494231,2219866
200872,2840221
101394,1636703
170507,2398076
91915,1284233
454903,4650369
117976,1883191
14239,241651
39620,719612
555327,7920315
266060,3828424
128486,34299
41499,696122
90774,1483747
519925,7446080
499890,7130588
278004,3942754
848973,11755039
38241,122995
206037,2902133
474069,6731385
310177,3514934
57253,961244
419881,5839733
57409,963814
132277,2086658
247809,3549612
495608,7057932
221468,3172449
398542,401666
779346,10935594
410701,5391029
40425,33132
658187,735108
631030,8723505
58068,975716
507932,1893628
385432,4931392
790417,10935943
448855,6207409
379987,5087384
85757,400189
486693,6914406
23086,136318
502783,7169261
591873,2455029
777405,10935330
581077,4819382
381386,5123285
240518,3450020
803697,11235451
392441,324542
366892,107092
790136,10936273
626974,8655194
775089,10925422
422155,5877375
556977,7936350
679218,735108
622428,5143000
274056,3929987
381276,5106914
577182,2267002
702646,2397517
620313,21167
231271,24107
543156,7771801
57251,961151
631389,8619395
460037,4467236
586087,4819300
266009,3827169
744843,9905598
569102,2321084
406258,5570798
614552,8458530
740931,3963603
478805,1377567
865692,11922517
495367,140428
606238,8366245
423125,1042654
777306,10934966
297152,3600899
55174,939666
748649,10573166
611834,4808273
728186,4541781
672445,5107530
171720,2353262
741619,10178250
402713,4634020
638671,8864075
419551,1756744
581721,4819148
682086,9607937
325340,4665118
676185,7019796
704357,9713455
676961,8983097
158756,2329584
475006,6747209
619926,6362394
650575,6821309
495022,6992814
710541,9520915
641195,2727368
609645,8420271
736514,8135112
591712,2266976
584031,6505738
22484,435342
679210,9554086
603710,8332027
791908,11092208
773056,10908939
865576,11922239
487456,6930921
524529,727192
676983,8945589
394985,24628
491020,6992007
583921,7594228
640244,8889656
791971,11092217
649561,8941355
466995,1126287
619565,7235641
594072,5728578
634303,1137618
387318,2906834
257506,3651168
386197,5204268
298001,4170387
604737,8335962
676896,8983065
512535,7336521
154328,2289107
384428,5181965
817939,10936577
590683,10617492
471911,2610391
785694,11033923
230743,3124232
585833,7915499
799235,10935707
56934,956119
625084,8377268
579809,7194460
402746,5523392
596696,7915485
584142,2377715
505475,7213457
401969,5507948
812097,11343158
113586,707393
658106,2322436
607110,6142226
676888,8983075
233485,1047908
56761,925749
626468,2520028
680821,9390501
51067,882979
732165,8724581
688105,8013082
685704,2534788
685856,4973502
746252,10541711
785418,11030208
582935,4035939
860446,11879100
578599,4816561
691916,278753
140444,2186100
415277,2547853
592347,9020938
577199,2267043
249542,3578884
575503,8024849
641186,2276456
799395,10936089
658448,6949506
2837,63803
528435,7568850
183632,1815814
604849,8338735
722759,9281654
18914,290939
798096,11137252
369346,10523538
579779,7194457
393433,707986
511824,7315444
429851,5963711
276050,3965156
583081,4035904
748735,8051305
607447,8377256
560310,1483488
676142,3101007
799103,10936087
456593,6458331
702679,5492386
587240,8120362
632306,8627699
235029,2507352
575506,8024849
800634,11197164
742560,10491576
626976,351600
714278,10112344
401964,4268093
429456,5955775
441368,5747791
588796,8135115
160901,1733932
591658,8165131
625134,8619957
638311,50762
619834,8547370
380862,5114726
722416,10223903
203783,2877712
595055,2339637
466232,3548373
717514,10150238
508708,4795747
775515,10925161
625109,8377274
771542,3553592
720491,10193966
789863,10935037
743569,10504490
369481,4976283
631926,329211
48568,844387
789883,10935161
661101,9222363
669667,9373261
748895,1501917
596699,7915510
625245,8620024
587224,8120375
495838,314874
487252,6926078
634424,241461
407689,2642896
621619,8568158
575503,7687185
612701,8258746
1082,21530
778930,10935354
790004,10934999
583151,2377698
641183,2695969
593486,2481613
1360,26062
644568,8949094
413387,5284310
353609,29759
581041,4819365
630519,735286
744079,10352814
219483,3133447
763951,10807348
